contract,found vulnerablities,code_coverage,branch_coverage
./chy_data/regen_return1/2018-14006.sol,"[{""type"":""Integer overflow "",""txs"":[{""batchTransfer(address[],uint256[])"":{""argtype"":[""address[]"",""uint256[]""],""argdata"":[""['0xcafebabecafebabecafebabecafebabecafebabe']"",""[115792089237316195423570985008687907853269984665640564039457584007913129639933]""]}}],""pc"":2048}]",89.66836734693877,75
./chy_data/regen_return1/2018-14003.sol,[],92.21160911094783,85.8974358974359
./chy_data/regen_return1/2018-13836.sol,[],85.11685116851169,74.61538461538461
./chy_data/regen_return1/AnyContract.sol,"[{""type"":""Integer overflow "",""txs"":[{""add(uint256,uint256)"":{""argtype"":[""uint256"",""uint256""],""argdata"":[""115792089237316195423570985008687907853269984665640564039457584007913129639933"",""115792089237316195423570985008687907853269984665640564039457584007913129639935""]}}],""pc"":806},{""type"":""Integer overflow "",""txs"":[{""batchWrite(uint256,string)"":{""argtype"":[""uint256"",""bytes""],""argdata"":[""4008406509160080513212257409125253893790178770189310592204027866223018493045"",""bytearray(b'F\\x9c\\x1a\\x1b\\xf9\\xe9\\x98\\xbb\\x82\\x9a\\x04+\\x1a\\xb3\\x13\\x83Ag\\x1e\\x9e\\xb3-T\\xc8{\\x95\\xb6\\xd3\\xb2\\x00\\x930\\x08')""]}},{""batchWrite(uint256,string)"":{""argtype"":[""uint256"",""bytes""],""argdata"":[""4008406509160080513212257409125253893790178770189310592204027866223018493045"",""bytearray(b'F\\x9c\\x1a\\x1b\\xf9\\xe9\\x98\\xbb\\x82\\x9a\\x04+\\x1a\\xb3\\x13\\x83Ag\\x1e\\x9e\\xb3-T\\xc8{\\x95\\xb6\\xd3\\xb2\\x00\\x930\\x08')""]}},{""write(string)"":{""argtype"":[""string""],""argdata"":[""A""]}}],""pc"":879}]",88.22733423545331,79.54545454545455
./chy_data/regen_return1/timelock.sol,"[{""type"":""Integer overflow "",""txs"":[{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""increaseLockTime(uint256)"":{""argtype"":[""uint256""],""argdata"":[""115792089237316195423570985008687907853269984665640564039457584007913129639935""]}}],""pc"":637},{""type"":""Block dependency "",""txs"":[{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""withdraw()"":{""argtype"":[],""argdata"":[]}}],""pc"":350},{""type"":""Block dependency "",""txs"":[{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""withdraw()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""withdraw()"":{""argtype"":[],""argdata"":[]}},{""withdraw()"":{""argtype"":[],""argdata"":[]}}],""pc"":784},{""type"":""Transaction order dependency "",""txs"":[{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""withdraw()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""withdraw()"":{""argtype"":[],""argdata"":[]}},{""withdraw()"":{""argtype"":[],""argdata"":[]}}],""pc"":811}]",99.7920997920998,96.15384615384616
./chy_data/regen_return1/944.sol,[],80.78414476518742,84.16666666666667
./chy_data/regen_return1/2018-17050.sol,[],85.62538892345987,87.25490196078431
./chy_data/regen_return1/2018-12230.sol,[],84.17630057803468,78.26086956521739
./chy_data/regen_return1/tokensalechallenge.sol,"[{""type"":""Integer overflow "",""txs"":[{""buy(uint256)"":{""argtype"":[""uint256""],""argdata"":[""84516623323099298828216026356522113757320696153236219747704767301683868325584""]}}],""pc"":421},{""type"":""Transaction order dependency "",""txs"":[{""sell(uint256)"":{""argtype"":[""uint256""],""argdata"":[""0""]}},{""sell(uint256)"":{""argtype"":[""uint256""],""argdata"":[""0""]}},{""sell(uint256)"":{""argtype"":[""uint256""],""argdata"":[""0""]}},{""sell(uint256)"":{""argtype"":[""uint256""],""argdata"":[""0""]}},{""buy(uint256)"":{""argtype"":[""uint256""],""argdata"":[""34581236646766838208692890572332117643886201083925902663534739380438150336294""]}}],""pc"":707}]",99.74811083123426,96.66666666666667
./chy_data/regen_return1/2018-14004.sol,[],84.73498233215547,78.78787878787878
./chy_data/regen_return1/PrayerCoin.sol,[],90.38128249566725,78.78787878787878
./chy_data/regen_return1/0xb34aa41593deabb2b17e7507e3e413c58f6e0c71.sol,[],73.74701670644392,84.375
./chy_data/regen_return1/BECToken.sol,[],98.62637362637363,90
./chy_data/regen_return1/385.sol,[],99.91568296795953,95.55555555555556
